Timestamp,City,SignalStrength,CallDropRate,DataUsageMB,CustomerSatisfaction
2024-09-16 05:20:03,Houston,4.08,0.2,4089,3.52
2024-09-13 08:31:03,Phoenix,3.42,0.11,1776,2.58
2024-09-15 21:48:03,New York,1.51,0.09,4445,1.58
2024-09-12 17:15:03,Los Angeles,1.56,0.17,2625,2.43
2024-09-12 21:09:03,Chicago,1.78,0.07,4619,2.02
2024-09-13 16:03:03,Houston,4.35,0.01,3092,3.53
2024-09-14 08:49:03,Phoenix,3.65,0.2,2958,2.9
2024-09-14 22:26:03,New York,2.97,0.02,3112,2.52
2024-09-13 16:15:03,Los Angeles,1.59,0.13,2712,3.59
2024-09-13 09:49:03,Chicago,2.33,0.1,2194,3.57
2024-09-12 00:00:03,Houston,4.54,0.03,4377,2.01
2024-09-16 05:56:03,Phoenix,2.0,0.02,2654,3.67
2024-09-12 06:30:03,New York,4.52,0.13,1921,4.38
2024-09-14 16:13:03,Los Angeles,3.18,0.18,2175,2.48
2024-09-11 21:06:03,Chicago,3.04,0.2,4764,3.69
2024-09-15 21:00:03,Houston,1.34,0.18,2725,4.33
2024-09-15 10:55:03,Phoenix,4.26,0.14,3641,2.66
2024-09-14 19:23:03,New York,3.92,0.02,1172,1.89
2024-09-13 20:19:03,Los Angeles,3.39,0.01,4302,3.14
2024-09-11 06:49:03,Chicago,3.06,0.11,687,1.97
2024-09-13 17:23:03,Houston,2.63,0.18,4942,4.17
2024-09-12 18:31:03,Phoenix,2.03,0.17,2788,4.04
2024-09-16 00:04:03,New York,3.73,0.01,2832,4.47
2024-09-14 12:29:03,Los Angeles,4.56,0.15,3732,2.6
2024-09-15 08:27:03,Chicago,4.03,0.13,1088,4.99
2024-09-16 02:37:03,Houston,2.3,0.13,1189,3.14
2024-09-12 16:46:03,Phoenix,3.53,0.08,2557,3.94
2024-09-15 05:14:03,New York,4.08,0.05,3574,2.74
2024-09-12 21:32:03,Los Angeles,2.06,0.12,3663,3.59
2024-09-14 14:10:03,Chicago,4.28,0.05,4630,2.14
2024-09-14 11:13:03,Houston,3.29,0.08,3460,3.94
2024-09-13 16:09:03,Phoenix,1.69,0.19,4927,4.43
2024-09-14 00:58:03,New York,1.28,0.1,1901,4.29
2024-09-13 02:22:03,Los Angeles,1.7,0.07,4508,3.34
2024-09-15 21:35:03,Chicago,4.69,0.03,1252,2.53
2024-09-11 09:25:03,Houston,3.46,0.16,3193,1.43
2024-09-15 13:22:03,Phoenix,2.27,0.1,1558,1.95
2024-09-15 09:57:03,New York,3.27,0.17,2176,1.0
2024-09-13 14:22:03,Los Angeles,2.43,0.1,4226,4.19
2024-09-15 07:23:03,Chicago,1.64,0.1,4326,1.19
2024-09-12 04:34:03,Houston,3.24,0.05,2046,3.59
2024-09-12 03:51:03,Phoenix,3.95,0.16,2414,4.25
2024-09-12 23:12:03,New York,4.33,0.08,1513,4.35
2024-09-16 01:39:03,Los Angeles,3.02,0.11,4554,1.11
2024-09-11 09:34:03,Chicago,3.71,0.01,4178,1.3
2024-09-11 15:57:03,Houston,4.45,0.17,1338,3.27
2024-09-13 00:27:03,Phoenix,2.04,0.08,4459,4.03
2024-09-12 01:54:03,New York,3.91,0.06,877,4.25
2024-09-12 03:13:03,Los Angeles,1.24,0.01,4534,2.65
2024-09-15 11:36:03,Chicago,1.1,0.01,4916,2.4
2024-09-13 01:24:03,Houston,4.83,0.02,2293,1.52
2024-09-13 22:09:03,Phoenix,3.92,0.05,4697,2.6
2024-09-15 10:51:03,New York,1.33,0.16,1684,1.86
2024-09-14 21:34:03,Los Angeles,2.02,0.06,3899,1.77
2024-09-14 00:17:03,Chicago,3.13,0.1,1234,2.71
2024-09-16 04:35:03,Houston,1.41,0.04,4516,3.98
2024-09-13 07:18:03,Phoenix,4.75,0.08,2169,1.03
2024-09-11 16:21:03,New York,1.3,0.09,1284,2.08
2024-09-15 14:45:03,Los Angeles,2.36,0.12,686,4.59
2024-09-12 00:20:03,Chicago,2.73,0.01,4627,1.78
2024-09-14 18:32:03,Houston,4.57,0.06,4682,3.04
2024-09-14 20:18:03,Phoenix,1.73,0.13,4181,3.67
2024-09-15 08:47:03,New York,2.51,0.08,1216,1.74
2024-09-13 16:05:03,Los Angeles,2.2,0.02,1037,1.5
2024-09-15 14:01:03,Chicago,2.41,0.1,2110,3.45
2024-09-12 22:20:03,Houston,2.0,0.1,3693,4.21
2024-09-14 12:07:03,Phoenix,1.75,0.11,3857,2.26
2024-09-14 02:11:03,New York,1.67,0.09,3691,2.86
2024-09-13 01:04:03,Los Angeles,3.4,0.11,3155,1.03
2024-09-12 10:22:03,Chicago,1.55,0.13,4476,3.8
2024-09-15 17:24:03,Houston,1.35,0.06,1781,3.32
2024-09-12 09:46:03,Phoenix,2.64,0.19,2612,1.66
2024-09-14 19:31:03,New York,1.2,0.18,3024,2.07
2024-09-13 23:28:03,Los Angeles,3.25,0.02,2984,2.38
2024-09-13 10:50:03,Chicago,3.17,0.18,1676,2.03
2024-09-14 07:44:03,Houston,1.1,0.18,2673,4.59
2024-09-14 16:19:03,Phoenix,1.97,0.01,4527,1.03
2024-09-15 09:45:03,New York,1.46,0.12,1733,4.73
2024-09-12 07:12:03,Los Angeles,4.63,0.15,2204,1.55
2024-09-12 16:55:03,Chicago,1.83,0.03,3180,4.51
2024-09-15 18:01:03,Houston,2.94,0.05,4678,2.65
2024-09-15 02:21:03,Phoenix,3.86,0.05,2053,2.83
2024-09-15 00:00:03,New York,2.68,0.11,1799,4.79
2024-09-12 21:22:03,Los Angeles,2.5,0.12,3484,4.93
2024-09-15 04:30:03,Chicago,4.09,0.01,1444,2.23
2024-09-13 07:29:03,Houston,1.26,0.01,4274,2.46
2024-09-14 00:45:03,Phoenix,4.68,0.19,2424,1.53
2024-09-12 22:12:03,New York,3.78,0.04,3156,2.43
2024-09-16 06:05:03,Los Angeles,2.55,0.15,2851,3.37
2024-09-15 07:53:03,Chicago,3.67,0.17,3332,2.62
2024-09-14 07:31:03,Houston,4.1,0.02,1903,1.0
2024-09-15 19:08:03,Phoenix,1.9,0.15,1181,3.06
2024-09-15 15:24:03,New York,3.93,0.04,3921,1.71
2024-09-12 13:36:03,Los Angeles,2.81,0.17,2760,3.33
2024-09-11 13:37:03,Chicago,4.83,0.05,932,2.18
2024-09-13 22:33:03,Houston,4.25,0.19,4338,3.17
2024-09-14 20:55:03,Phoenix,2.67,0.09,3506,4.24
2024-09-15 11:16:03,New York,4.31,0.12,4228,2.77
2024-09-15 11:33:03,Los Angeles,3.98,0.17,517,3.27
2024-09-13 09:54:03,Chicago,2.61,0.02,3154,4.12
2024-09-12 04:41:03,Houston,2.11,0.14,692,2.9
2024-09-16 03:29:03,Phoenix,2.04,0.03,4600,3.18
2024-09-12 20:26:03,New York,1.03,0.15,2788,1.52
2024-09-12 03:42:03,Los Angeles,1.29,0.11,4730,4.51
2024-09-12 11:44:03,Chicago,4.98,0.11,4794,4.83
2024-09-16 05:44:03,Houston,2.19,0.19,4158,2.44
2024-09-11 13:06:03,Phoenix,3.32,0.02,3560,3.54
2024-09-14 09:32:03,New York,1.36,0.01,1106,3.75
2024-09-15 14:19:03,Los Angeles,4.2,0.1,3231,2.18
2024-09-15 23:46:03,Chicago,3.35,0.02,2743,1.01
2024-09-12 09:42:03,Houston,4.38,0.15,505,4.38
2024-09-11 14:12:03,Phoenix,3.66,0.17,4319,3.5
2024-09-11 18:43:03,New York,1.08,0.09,4683,2.71
2024-09-13 20:06:03,Los Angeles,3.8,0.17,3733,4.71
2024-09-14 04:35:03,Chicago,3.06,0.07,3287,1.54
2024-09-14 11:58:03,Houston,3.26,0.09,4038,1.71
2024-09-13 04:50:03,Phoenix,3.16,0.14,4411,3.23
2024-09-13 21:25:03,New York,4.25,0.14,4549,1.24
2024-09-11 10:27:03,Los Angeles,2.37,0.11,4453,1.03
2024-09-15 18:08:03,Chicago,1.51,0.01,4799,3.42
2024-09-13 21:25:03,Houston,3.54,0.13,1280,4.27
2024-09-11 21:44:03,Phoenix,4.18,0.18,1003,4.5
2024-09-13 22:16:03,New York,4.85,0.16,3295,3.32
2024-09-11 08:38:03,Los Angeles,4.46,0.18,1566,2.65
2024-09-13 07:18:03,Chicago,4.55,0.07,1792,3.13
2024-09-13 13:36:03,Houston,4.81,0.11,536,1.12
2024-09-14 14:52:03,Phoenix,4.03,0.1,4032,1.84
2024-09-13 12:06:03,New York,2.14,0.05,3193,2.43
2024-09-12 12:42:03,Los Angeles,4.87,0.18,1515,2.31
2024-09-14 03:10:03,Chicago,2.93,0.1,1262,2.85
2024-09-14 13:43:03,Houston,3.54,0.16,2448,3.83
2024-09-11 10:47:03,Phoenix,2.55,0.1,893,1.81
2024-09-13 01:24:03,New York,2.9,0.13,752,4.94
2024-09-15 18:12:03,Los Angeles,2.87,0.06,3619,4.92
2024-09-12 15:13:03,Chicago,2.62,0.2,3758,4.78
2024-09-15 18:39:03,Houston,4.36,0.0,1245,1.07
2024-09-13 18:47:03,Phoenix,1.62,0.16,1509,3.06
2024-09-13 16:07:03,New York,3.52,0.11,2453,1.99
2024-09-11 16:36:03,Los Angeles,4.66,0.13,2238,3.44
2024-09-15 18:31:03,Chicago,4.93,0.19,2012,1.9
2024-09-12 22:50:03,Houston,2.54,0.02,1051,1.76
2024-09-15 07:02:03,Phoenix,2.57,0.15,3230,3.88
2024-09-16 03:22:03,New York,1.31,0.03,1575,3.14
2024-09-12 02:08:03,Los Angeles,2.8,0.01,4850,3.29
2024-09-13 15:00:03,Chicago,1.3,0.04,2693,4.2
2024-09-11 07:18:03,Houston,4.88,0.13,592,1.97
2024-09-15 23:42:03,Phoenix,1.92,0.09,3108,4.33
2024-09-13 05:15:03,New York,2.4,0.19,3813,1.18
2024-09-11 08:58:03,Los Angeles,1.8,0.15,4453,2.32
2024-09-15 00:04:03,Chicago,4.63,0.14,4416,2.92
2024-09-11 10:41:03,Houston,1.4,0.1,2744,2.45
2024-09-15 19:21:03,Phoenix,1.02,0.2,1167,1.88
2024-09-12 18:27:03,New York,3.3,0.1,965,1.55
2024-09-14 02:14:03,Los Angeles,3.23,0.04,3779,4.81
2024-09-13 01:24:03,Chicago,3.23,0.13,2540,2.75
2024-09-16 00:32:03,Houston,4.36,0.18,2284,3.81
2024-09-12 19:31:03,Phoenix,4.18,0.04,4869,3.54
2024-09-11 23:12:03,New York,1.33,0.15,4569,3.74
2024-09-13 16:18:03,Los Angeles,2.58,0.09,4331,3.07
2024-09-15 02:26:03,Chicago,3.92,0.2,3009,3.69
2024-09-15 16:56:03,Houston,4.48,0.06,2408,1.74
2024-09-13 17:20:03,Phoenix,4.96,0.13,1482,3.53
2024-09-14 03:52:03,New York,4.91,0.2,559,4.59
2024-09-13 03:25:03,Los Angeles,3.79,0.2,925,1.62
2024-09-14 20:05:03,Chicago,3.15,0.17,585,4.85
2024-09-12 01:04:03,Houston,2.01,0.1,3229,3.37
2024-09-13 08:44:03,Phoenix,2.87,0.1,3777,3.06
2024-09-13 07:30:03,New York,4.63,0.03,2558,3.05
2024-09-13 13:12:03,Los Angeles,2.68,0.07,4298,4.94
2024-09-12 19:59:03,Chicago,4.96,0.19,3228,4.37
2024-09-12 17:00:03,Houston,2.13,0.06,4836,2.71
2024-09-12 04:55:03,Phoenix,1.96,0.09,4049,2.01
2024-09-14 14:53:03,New York,3.39,0.05,2226,2.58
2024-09-14 10:30:03,Los Angeles,4.46,0.01,808,1.67
2024-09-13 13:05:03,Chicago,4.72,0.09,823,4.43
2024-09-11 10:42:03,Houston,2.22,0.16,3647,2.85
2024-09-12 01:51:03,Phoenix,3.67,0.11,1666,3.01
2024-09-15 11:25:03,New York,2.43,0.17,2853,1.46
2024-09-15 06:29:03,Los Angeles,3.52,0.11,4251,4.02
2024-09-12 09:56:03,Chicago,3.97,0.09,4244,1.71
2024-09-12 08:07:03,Houston,2.32,0.12,1657,3.79
2024-09-14 02:13:03,Phoenix,3.85,0.14,4815,1.47
2024-09-13 18:00:03,New York,2.95,0.17,1417,3.7
2024-09-12 02:00:03,Los Angeles,3.12,0.1,4900,3.65
2024-09-16 04:01:03,Chicago,1.8,0.08,4089,2.12
2024-09-13 19:44:03,Houston,1.77,0.15,1037,3.28
2024-09-13 21:29:03,Phoenix,1.08,0.05,2764,1.82
2024-09-11 07:15:03,New York,3.56,0.16,1082,3.49
2024-09-15 10:10:03,Los Angeles,4.17,0.03,3826,4.76
2024-09-13 23:46:03,Chicago,2.88,0.07,1436,4.46
2024-09-11 23:12:03,Houston,4.84,0.02,2011,4.58
2024-09-15 01:43:03,Phoenix,3.79,0.2,3889,3.73
2024-09-14 08:41:03,New York,3.51,0.17,3403,1.24
2024-09-14 12:05:03,Los Angeles,3.98,0.16,3376,3.28
2024-09-13 12:08:03,Chicago,3.62,0.08,2617,1.27
2024-09-13 14:27:03,Houston,3.66,0.06,2723,2.89
2024-09-12 15:15:03,Phoenix,2.23,0.11,1936,1.36
2024-09-15 06:10:03,New York,3.83,0.06,2376,2.41
2024-09-14 05:43:03,Los Angeles,3.09,0.03,1517,4.68
2024-09-16 03:33:03,Chicago,1.86,0.09,1622,4.05
2024-09-15 10:13:03,Houston,2.65,0.12,3963,2.15
2024-09-15 22:12:03,Phoenix,4.27,0.1,4566,3.55
2024-09-14 11:38:03,New York,3.43,0.05,3237,4.83
2024-09-13 00:02:03,Los Angeles,2.16,0.09,669,4.8
2024-09-14 18:00:03,Chicago,2.05,0.05,3908,3.22
2024-09-15 18:35:03,Houston,4.54,0.03,2487,2.78
2024-09-14 05:34:03,Phoenix,1.5,0.17,4457,3.38
2024-09-14 19:40:03,New York,3.62,0.0,1127,4.64
2024-09-13 16:10:03,Los Angeles,1.24,0.16,4256,1.13
2024-09-15 23:56:03,Chicago,4.99,0.19,4299,1.47
2024-09-13 05:20:03,Houston,4.61,0.13,2579,2.55
2024-09-15 17:03:03,Phoenix,4.38,0.04,2446,1.74
2024-09-12 07:28:03,New York,3.56,0.08,3415,4.16
2024-09-12 15:38:03,Los Angeles,3.81,0.19,3764,1.98
2024-09-15 09:06:03,Chicago,3.3,0.05,2919,1.03
2024-09-13 17:56:03,Houston,3.22,0.17,4029,4.49
2024-09-13 22:16:03,Phoenix,3.53,0.05,2995,2.42
2024-09-15 10:36:03,New York,4.85,0.18,1793,1.7
2024-09-13 02:34:03,Los Angeles,2.99,0.11,4140,3.79
2024-09-15 04:33:03,Chicago,1.67,0.06,2755,3.01
2024-09-14 14:05:03,Houston,3.25,0.01,553,2.57
2024-09-14 20:56:03,Phoenix,3.58,0.0,3907,3.2
2024-09-14 01:10:03,New York,2.07,0.02,1725,4.37
2024-09-11 11:58:03,Los Angeles,4.64,0.05,927,1.4
2024-09-12 11:21:03,Chicago,1.29,0.06,4527,4.32
2024-09-11 09:47:03,Houston,1.61,0.11,2685,3.29
2024-09-14 03:11:03,Phoenix,4.02,0.02,1814,4.07
2024-09-12 20:28:03,New York,4.45,0.05,794,3.82
2024-09-11 14:33:03,Los Angeles,4.27,0.07,1673,2.61
2024-09-11 13:20:03,Chicago,3.0,0.17,752,3.16
2024-09-12 07:28:03,Houston,3.54,0.14,1310,4.96
2024-09-15 13:05:03,Phoenix,3.49,0.16,4029,4.77
2024-09-11 09:24:03,New York,1.18,0.12,2399,2.08
2024-09-15 20:31:03,Los Angeles,2.14,0.09,939,4.55
2024-09-12 23:08:03,Chicago,4.87,0.06,1591,1.41
2024-09-11 14:04:03,Houston,2.78,0.11,1862,4.45
2024-09-13 00:41:03,Phoenix,3.15,0.0,4497,1.4
2024-09-15 14:42:03,New York,2.41,0.08,2311,2.64
2024-09-11 09:41:03,Los Angeles,4.1,0.19,1670,2.5
2024-09-12 16:46:03,Chicago,2.6,0.0,545,3.3
2024-09-15 13:25:03,Houston,3.87,0.18,1013,4.76
2024-09-15 22:51:03,Phoenix,4.81,0.17,4572,3.97
2024-09-12 21:54:03,New York,1.64,0.06,2955,1.49
2024-09-13 21:23:03,Los Angeles,2.14,0.09,2263,3.52
2024-09-15 15:19:03,Chicago,1.57,0.04,4598,2.87
2024-09-16 00:53:03,Houston,4.73,0.05,1383,2.78
2024-09-13 16:09:03,Phoenix,1.48,0.1,2740,3.05
2024-09-14 17:56:03,New York,4.72,0.11,4954,3.94
2024-09-15 16:14:03,Los Angeles,2.38,0.01,657,4.28
2024-09-15 19:57:03,Chicago,4.91,0.07,3523,4.5
2024-09-14 20:54:03,Houston,4.21,0.07,1167,2.03
2024-09-15 04:32:03,Phoenix,1.3,0.1,4141,2.09
2024-09-13 16:07:03,New York,4.2,0.15,2814,4.2
2024-09-16 02:00:03,Los Angeles,4.22,0.09,1803,2.08
2024-09-15 05:36:03,Chicago,4.63,0.07,582,1.76
2024-09-11 10:24:03,Houston,1.2,0.06,1535,2.21
2024-09-11 20:32:03,Phoenix,2.92,0.14,1466,2.31
2024-09-16 01:36:03,New York,3.91,0.04,2482,4.83
2024-09-15 23:52:03,Los Angeles,1.33,0.18,1525,4.63
2024-09-13 02:55:03,Chicago,3.4,0.08,968,2.07
2024-09-11 09:55:03,Houston,2.03,0.13,718,3.02
2024-09-11 21:24:03,Phoenix,4.37,0.11,2154,4.01
2024-09-11 22:45:03,New York,4.43,0.01,2878,2.23
2024-09-15 20:59:03,Los Angeles,1.61,0.08,4353,1.13
2024-09-12 19:26:03,Chicago,3.81,0.0,3464,1.55
2024-09-14 22:14:03,Houston,4.22,0.18,4394,2.97
2024-09-11 11:05:03,Phoenix,4.09,0.05,2445,3.42
2024-09-12 05:11:03,New York,2.66,0.16,3846,1.51
2024-09-15 16:31:03,Los Angeles,3.56,0.17,3291,2.19
2024-09-13 13:35:03,Chicago,4.32,0.07,585,3.28
2024-09-14 12:51:03,Houston,2.0,0.18,2047,4.67
2024-09-13 13:34:03,Phoenix,3.28,0.05,3975,3.88
2024-09-13 05:07:03,New York,3.62,0.03,4961,1.43
2024-09-13 11:20:03,Los Angeles,4.67,0.15,831,2.55
2024-09-15 21:54:03,Chicago,1.1,0.02,4186,1.4
2024-09-15 20:29:03,Houston,4.42,0.08,2532,2.9
2024-09-14 02:47:03,Phoenix,1.47,0.03,961,4.26
2024-09-12 13:32:03,New York,3.19,0.13,3847,1.5
2024-09-12 04:41:03,Los Angeles,2.53,0.09,4668,4.23
2024-09-12 08:19:03,Chicago,3.18,0.05,1560,3.93
2024-09-15 17:49:03,Houston,3.11,0.12,619,4.19
2024-09-13 04:07:03,Phoenix,4.68,0.01,663,1.21
2024-09-15 23:56:03,New York,4.4,0.19,1430,4.32
2024-09-14 10:47:03,Los Angeles,3.71,0.04,1895,4.3
2024-09-12 22:40:03,Chicago,3.35,0.15,2477,4.58
2024-09-12 11:30:03,Houston,3.95,0.18,1347,1.74
2024-09-12 03:48:03,Phoenix,2.97,0.09,3935,2.83
2024-09-15 06:03:03,New York,2.97,0.18,4641,2.8
2024-09-12 12:56:03,Los Angeles,2.1,0.03,953,3.2
2024-09-13 02:36:03,Chicago,3.75,0.02,1081,3.34
2024-09-14 12:21:03,Houston,4.8,0.19,1405,4.64
2024-09-12 03:03:03,Phoenix,2.44,0.15,1137,4.17
2024-09-14 16:50:03,New York,1.55,0.01,1754,4.54
2024-09-14 16:27:03,Los Angeles,1.53,0.11,3636,3.76
2024-09-13 03:19:03,Chicago,4.64,0.04,4565,1.67
2024-09-14 20:54:03,Houston,3.65,0.19,2180,3.92
2024-09-12 23:05:03,Phoenix,1.1,0.1,4010,2.56
2024-09-15 10:46:03,New York,3.53,0.02,4074,3.19
2024-09-14 09:08:03,Los Angeles,2.29,0.18,4369,3.71
2024-09-13 23:25:03,Chicago,4.31,0.09,3460,3.04
2024-09-12 20:05:03,Houston,1.95,0.04,2440,4.64
2024-09-14 06:49:03,Phoenix,3.1,0.12,2811,4.62
2024-09-12 17:09:03,New York,4.35,0.11,1754,1.83
2024-09-15 06:37:03,Los Angeles,2.12,0.05,4114,4.42
2024-09-15 21:08:03,Chicago,2.09,0.17,1862,2.34
2024-09-14 11:54:03,Houston,5.0,0.09,2704,4.87
2024-09-13 19:43:03,Phoenix,2.54,0.17,4390,3.5
2024-09-13 01:57:03,New York,3.24,0.13,2953,1.64
2024-09-12 08:13:03,Los Angeles,2.21,0.01,1718,4.71
2024-09-14 00:54:03,Chicago,4.5,0.2,1437,4.89
2024-09-12 15:28:03,Houston,4.96,0.05,3047,3.83
2024-09-12 09:07:03,Phoenix,4.25,0.06,728,2.77
2024-09-13 22:43:03,New York,1.61,0.09,3039,1.7
2024-09-11 17:48:03,Los Angeles,1.5,0.19,1220,2.97
2024-09-11 14:10:03,Chicago,2.68,0.1,4299,3.24
2024-09-12 05:19:03,Houston,4.45,0.03,690,1.65
2024-09-15 01:17:03,Phoenix,2.07,0.11,802,4.14
2024-09-11 09:12:03,New York,2.6,0.06,502,4.38
2024-09-15 21:48:03,Los Angeles,2.49,0.09,3847,2.67
2024-09-14 18:34:03,Chicago,2.35,0.01,2474,2.57
2024-09-15 03:55:03,Houston,1.52,0.15,1299,1.86
2024-09-14 12:51:03,Phoenix,2.02,0.09,3090,4.86
2024-09-11 18:48:03,New York,1.09,0.05,2622,3.69
2024-09-12 03:02:03,Los Angeles,2.88,0.19,1465,1.45
2024-09-13 15:22:03,Chicago,4.33,0.13,4687,2.51
2024-09-15 19:39:03,Houston,1.74,0.05,3197,1.9
2024-09-15 16:11:03,Phoenix,2.25,0.17,4816,3.18
2024-09-14 15:26:03,New York,3.23,0.12,4785,1.6
2024-09-13 03:10:03,Los Angeles,1.36,0.18,4333,1.0
2024-09-14 20:43:03,Chicago,3.92,0.13,1531,4.0
2024-09-15 02:47:03,Houston,1.69,0.1,1212,4.16
2024-09-12 12:42:03,Phoenix,2.55,0.12,1535,3.91
2024-09-11 20:51:03,New York,1.67,0.08,4823,4.49
2024-09-13 00:54:03,Los Angeles,3.98,0.05,2759,3.24
2024-09-14 05:18:03,Chicago,2.97,0.18,4149,1.58
2024-09-13 16:08:03,Houston,4.15,0.12,4974,1.96
2024-09-13 06:39:03,Phoenix,2.26,0.05,3555,3.13
2024-09-11 07:16:03,New York,4.75,0.14,1457,2.49
2024-09-12 18:44:03,Los Angeles,1.05,0.08,3223,2.66
2024-09-13 19:23:03,Chicago,1.35,0.03,1710,3.07
2024-09-15 23:19:03,Houston,4.89,0.15,804,4.4
2024-09-13 22:46:03,Phoenix,1.86,0.09,2203,1.56
2024-09-13 10:24:03,New York,2.22,0.16,4576,1.76
2024-09-14 11:55:03,Los Angeles,2.48,0.18,502,1.84
2024-09-11 10:42:03,Chicago,4.62,0.08,1877,4.89
2024-09-14 21:42:03,Houston,3.6,0.01,4800,1.91
2024-09-14 21:02:03,Phoenix,3.43,0.16,1667,1.12
2024-09-11 20:18:03,New York,2.45,0.04,4720,1.28
2024-09-11 19:16:03,Los Angeles,2.12,0.2,1100,3.67
2024-09-11 19:10:03,Chicago,4.74,0.02,1468,2.45
2024-09-13 11:10:03,Houston,4.27,0.05,888,3.89
2024-09-15 01:44:03,Phoenix,1.72,0.11,1730,3.64
2024-09-15 10:02:03,New York,1.5,0.11,3932,4.67
2024-09-12 20:57:03,Los Angeles,1.44,0.14,2070,4.13
2024-09-15 02:13:03,Chicago,3.14,0.17,3835,3.61
2024-09-15 20:49:03,Houston,3.25,0.17,3237,3.36
2024-09-13 03:55:03,Phoenix,1.18,0.11,4104,3.54
2024-09-14 03:15:03,New York,2.25,0.16,3714,4.81
2024-09-12 00:54:03,Los Angeles,2.51,0.03,2154,1.91
2024-09-11 15:31:03,Chicago,1.22,0.1,3769,2.39
2024-09-12 12:35:03,Houston,1.76,0.11,778,2.02
2024-09-16 03:20:03,Phoenix,3.61,0.17,1649,3.16
2024-09-15 18:20:03,New York,1.57,0.19,1078,2.84
2024-09-13 12:11:03,Los Angeles,3.08,0.2,2347,3.18
2024-09-13 16:04:03,Chicago,2.84,0.17,929,3.38
2024-09-15 17:28:03,Houston,2.15,0.07,2517,3.61
2024-09-12 12:41:03,Phoenix,4.24,0.04,1219,3.5
2024-09-15 01:41:03,New York,4.27,0.13,1797,4.46
2024-09-11 21:59:03,Los Angeles,3.9,0.0,4488,2.59
2024-09-14 15:40:03,Chicago,4.13,0.14,1004,4.54
2024-09-11 18:31:03,Houston,3.06,0.03,1945,1.75
2024-09-12 22:25:03,Phoenix,1.12,0.11,3827,4.35
2024-09-11 15:40:03,New York,3.72,0.02,1416,4.71
2024-09-13 10:42:03,Los Angeles,4.89,0.15,1281,3.2
2024-09-13 08:02:03,Chicago,1.92,0.17,2267,2.83
2024-09-11 22:41:03,Houston,1.9,0.18,4816,4.89
2024-09-11 18:48:03,Phoenix,3.67,0.02,1784,4.9
2024-09-13 23:23:03,New York,2.35,0.01,3699,3.36
2024-09-13 21:11:03,Los Angeles,4.19,0.16,1031,2.5
2024-09-16 06:13:03,Chicago,1.5,0.1,3532,3.89
2024-09-14 16:28:03,Houston,3.19,0.1,1792,2.39
2024-09-16 04:35:03,Phoenix,1.91,0.08,1921,1.0
2024-09-12 03:52:03,New York,1.21,0.13,4677,3.04
2024-09-12 12:49:03,Los Angeles,1.75,0.08,2198,4.76
2024-09-12 02:21:03,Chicago,4.96,0.2,2584,4.32
2024-09-13 23:28:03,Houston,4.34,0.16,1323,1.4
2024-09-11 07:19:03,Phoenix,2.08,0.02,2408,1.17
2024-09-15 00:01:03,New York,2.26,0.0,4659,4.43
2024-09-16 05:54:03,Los Angeles,4.77,0.15,1205,4.39
2024-09-13 10:19:03,Chicago,4.51,0.0,659,2.77
2024-09-14 00:33:03,Houston,3.38,0.04,4555,2.28
2024-09-13 10:29:03,Phoenix,2.98,0.17,3386,1.89
2024-09-15 21:40:03,New York,4.92,0.18,1559,3.63
2024-09-12 20:16:03,Los Angeles,3.14,0.15,1968,3.54
2024-09-15 07:06:03,Chicago,1.42,0.05,3766,4.16
2024-09-16 02:06:03,Houston,1.02,0.2,3593,2.06
2024-09-13 05:06:03,Phoenix,3.58,0.13,4064,3.51
2024-09-13 20:31:03,New York,3.85,0.06,1946,2.8
2024-09-12 11:03:03,Los Angeles,1.17,0.13,2612,3.72
2024-09-14 03:29:03,Chicago,4.1,0.05,4201,1.52
2024-09-14 17:06:03,Houston,4.87,0.11,3732,4.03
2024-09-13 18:48:03,Phoenix,3.47,0.14,4985,1.49
2024-09-13 10:59:03,New York,3.64,0.09,4097,4.93
2024-09-13 14:26:03,Los Angeles,4.63,0.16,1026,2.2
2024-09-12 12:12:03,Chicago,4.43,0.04,1191,4.98
2024-09-15 05:13:03,Houston,1.34,0.15,942,3.34
2024-09-13 23:26:03,Phoenix,1.75,0.12,1595,1.04
2024-09-12 11:49:03,New York,4.91,0.16,729,2.91
2024-09-13 13:59:03,Los Angeles,2.53,0.16,1689,1.25
2024-09-16 03:12:03,Chicago,3.08,0.16,1539,2.94
2024-09-11 21:47:03,Houston,3.52,0.01,3128,2.93
2024-09-13 03:58:03,Phoenix,3.63,0.1,4614,3.09
2024-09-14 14:27:03,New York,1.9,0.14,1127,3.46
2024-09-15 20:25:03,Los Angeles,4.61,0.18,4250,4.52
2024-09-11 15:24:03,Chicago,1.16,0.15,3974,4.93
2024-09-15 06:21:03,Houston,1.57,0.11,2900,4.84
2024-09-13 12:57:03,Phoenix,2.55,0.18,1550,1.68
2024-09-14 09:22:03,New York,1.59,0.11,1949,2.92
2024-09-14 13:06:03,Los Angeles,1.02,0.2,3611,4.49
2024-09-11 07:22:03,Chicago,3.18,0.02,2465,4.34
2024-09-15 23:15:03,Houston,4.6,0.05,843,3.45
2024-09-16 05:01:03,Phoenix,1.79,0.04,4296,1.89
2024-09-15 23:39:03,New York,2.37,0.07,1199,3.16
2024-09-15 23:27:03,Los Angeles,1.19,0.08,3560,4.24
